Product ID,Price,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
6442,46.95,39.37,2.24,332,1,4.65,3.36,2.34
4671,66.9,80.79,38.84,769,4,12.09,1.16,0.86
1705,24.04,86.79,44.08,967,4,11.14,4.74,0.68
1780,58.25,51.03,18.94,505,4,19.83,3.88,1.88
7960,71.79,43.79,15.45,411,2,7.6,5.67,1.45
7049,80.09,5.89,0.07,162,2,2.56,8.71,2.2
5847,43.56,47.94,4.38,416,2,18.43,5.2,1.42
2496,19.38,45.18,26.8,743,1,7.88,6.56,1.02
9353,5.76,75.92,48.26,981,1,18.41,7.26,1.65
5357,49.22,89.01,43.17,809,2,9.22,7.77,2.48
9086,81.62,43.65,14.19,413,4,7.37,8.05,0.99
3239,89.07,58.32,4.93,277,3,15.23,2.47,1.94
6092,48.97,72.87,45.46,904,4,13.4,1.38,0.59
1647,87.27,55.72,8.39,374,3,7.38,6.06,0.74
3516,28.72,31.14,32.61,729,2,9.88,6.64,1.22
2183,34.63,53.24,14.12,534,4,6.92,6.16,1.7
7313,73.0,22.87,20.13,460,1,4.68,5.21,1.02
1201,19.14,28.37,31.18,707,4,3.28,6.19,1.78
3912,98.46,27.58,45.37,653,1,11.38,8.07,0.79
4789,26.38,88.87,24.21,685,1,17.4,9.19,2.2
7255,76.33,73.03,11.28,381,3,18.68,1.11,1.76
7757,45.28,88.87,22.29,618,3,8.83,6.21,2.12
4917,61.79,85.14,21.39,538,4,5.65,9.37,2.33
8316,7.25,92.84,34.83,928,2,6.95,3.76,0.67
6628,65.12,35.11,36.77,701,1,12.33,8.58,0.52
3934,26.44,91.15,25.2,740,2,7.31,4.96,1.1
8305,20.3,94.45,29.17,866,3,5.69,6.26,0.51
7305,5.65,23.88,44.82,876,1,15.72,7.56,1.79
5975,9.02,8.11,17.1,595,2,16.7,7.77,1.19
2522,99.82,29.98,44.24,593,3,14.04,3.02,1.7
6207,78.41,81.1,8.77,387,1,11.44,3.35,1.74
5993,93.37,90.07,31.38,576,1,1.19,4.01,2.13
6792,48.38,52.77,38.29,733,3,13.07,1.1,1.87
3192,37.02,25.7,47.88,822,1,8.96,7.13,1.84
5899,28.8,35.34,16.16,588,2,14.32,7.57,0.9
3802,43.64,41.56,42.69,764,3,10.79,8.22,1.81
8259,80.9,75.94,22.46,474,2,4.85,3.17,2.14
8550,43.74,31.31,38.61,756,4,8.78,4.76,0.87
2319,52.92,38.39,32.25,645,4,0.58,3.65,1.46
6113,87.53,22.36,16.11,361,3,14.18,9.54,1.63
2439,35.35,38.58,7.01,484,1,8.86,9.5,0.81
5376,87.14,35.24,33.51,539,2,7.68,7.41,2.07
7113,16.78,70.1,48.01,1004,3,1.07,9.01,0.85
6988,5.88,85.33,28.79,801,2,8.51,6.0,1.85
8805,33.32,91.86,28.14,742,2,16.2,9.54,1.17
4298,11.36,34.2,20.2,680,1,3.17,1.64,1.05
4079,13.51,72.21,20.21,722,2,18.7,1.04,1.22
9455,33.16,82.74,24.35,650,3,15.85,9.52,2.08
1161,91.89,92.56,9.44,439,2,7.49,2.05,0.67
3066,90.46,28.6,23.99,460,2,0.08,7.58,1.1
4619,70.63,72.25,41.19,694,3,16.77,8.28,2.3
9772,89.87,14.62,44.16,619,2,10.16,2.66,1.81
8736,95.12,97.28,37.36,700,2,17.37,4.51,0.94
3399,55.39,48.04,11.07,471,3,17.14,5.36,1.03
8721,34.97,7.09,47.41,826,1,12.76,3.27,1.16
5172,40.55,38.72,17.39,556,3,14.26,6.03,1.19
2976,55.47,29.87,11.83,424,2,18.48,6.65,1.36
4657,74.32,55.62,45.08,744,3,12.55,7.37,1.33
2707,70.36,29.15,34.18,569,1,0.51,6.24,1.91
8779,84.3,61.13,25.68,478,3,12.14,6.15,2.27
4893,39.46,19.63,34.56,686,3,12.8,6.91,1.33
5379,71.59,33.09,19.32,461,3,1.5,2.13,1.2
4325,37.02,5.39,3.33,361,1,8.92,5.09,1.41
1067,35.02,60.16,49.08,854,1,16.14,7.04,2.37
5980,54.89,71.01,47.52,874,2,12.05,3.7,0.96
5936,27.87,70.53,21.79,624,3,16.35,9.35,1.98
3748,83.45,82.49,43.98,713,3,16.25,3.35,1.97
7366,30.68,45.46,12.21,492,4,11.34,4.83,2.15
6114,70.41,61.07,41.97,757,1,3.43,4.85,0.78
1084,92.87,44.57,13.9,309,2,18.89,2.55,2.32
1887,75.67,57.32,40.01,639,4,2.39,9.6,2.07
6939,86.01,60.67,38.42,641,2,11.74,5.56,1.58
7735,70.54,68.34,1.04,313,2,2.04,8.21,1.89
7783,63.09,83.03,5.5,437,3,11.74,7.16,1.16
6515,58.94,59.51,17.9,557,3,1.85,6.09,0.89
4970,32.5,89.91,8.93,510,1,6.75,6.12,2.36
6217,17.04,28.52,35.04,734,2,18.77,8.06,2.24
4717,21.06,93.4,33.5,794,4,5.04,7.69,2.38
5336,88.08,18.08,23.57,456,2,8.46,3.22,0.98
5113,98.13,61.26,39.78,650,2,1.42,8.75,0.58
7538,97.74,43.65,26.39,405,3,11.89,6.16,2.43
5932,47.63,59.79,18.23,567,1,2.85,6.17,1.55
6985,71.11,78.16,20.0,468,1,9.26,5.71,2.21
1885,62.93,95.23,43.7,782,2,3.63,5.17,2.15
1114,78.19,78.11,35.98,658,1,1.13,5.71,1.92
3138,78.83,35.22,7.46,275,4,14.78,7.46,2.3
2423,96.97,76.25,33.12,546,4,12.06,1.73,2.09
5565,69.91,93.74,47.49,820,3,6.07,4.06,1.74
9779,63.63,21.44,18.97,437,4,12.72,3.45,1.79
5822,5.19,42.4,13.87,625,4,4.05,3.18,1.24
4544,10.16,69.63,45.18,925,2,3.66,5.78,1.87
5324,12.0,93.84,35.98,882,4,16.88,6.25,1.87
1847,68.38,49.21,3.43,310,2,18.5,3.69,2.13
6385,13.72,12.52,33.23,699,2,7.12,8.95,2.18
6337,76.42,50.68,21.83,509,3,15.25,5.21,0.84
5571,87.62,56.41,29.91,519,1,15.48,9.01,1.92
4000,48.66,64.15,40.77,802,1,10.76,2.76,1.07
8554,39.9,32.45,12.41,465,3,10.39,2.21,1.85
3991,50.94,70.01,36.35,733,3,2.08,1.77,1.44
6790,50.59,96.38,44.37,877,3,16.23,5.19,1.02
8694,6.3,61.62,18.85,707,4,7.6,1.15,1.19
3240,13.69,24.97,32.34,719,2,15.86,9.07,2.19
5040,39.02,73.09,41.19,856,4,17.0,6.56,0.84
8901,91.49,49.3,16.55,421,4,6.11,8.87,0.61
6473,12.94,93.11,36.87,960,3,14.68,2.24,0.84
6581,24.02,20.92,35.6,754,2,4.12,2.16,1.37
9797,14.96,65.58,43.37,929,4,12.36,1.14,1.11
9818,67.68,75.73,11.66,443,4,2.38,5.57,1.84
7292,90.13,93.51,36.46,645,1,15.04,8.4,1.75
9143,5.04,49.67,42.89,935,3,17.38,1.24,1.22
7059,82.08,79.89,43.23,766,4,16.07,2.27,0.82
1514,59.37,37.84,44.45,775,2,10.57,5.74,0.98
2108,47.19,84.64,28.74,691,3,0.02,3.03,1.6
8299,36.75,7.91,17.07,455,2,15.41,4.62,2.04
7691,53.17,69.75,10.93,465,1,9.53,6.88,2.16
8381,62.74,18.45,17.92,433,1,11.02,4.57,1.51
5122,53.51,99.63,24.09,665,1,2.2,2.31,1.01
2298,29.67,99.89,22.18,728,2,13.73,9.73,1.04
4990,12.11,9.46,13.22,480,3,15.63,5.38,2.39
2726,71.88,74.48,4.93,367,3,8.17,5.0,1.54
3908,54.44,36.3,32.18,634,3,18.78,2.36,1.71
4513,16.28,15.14,49.58,884,1,15.79,2.56,1.91
7908,88.47,13.25,37.86,538,1,8.17,7.06,2.06
4203,44.51,11.29,35.23,620,4,2.19,3.91,2.25
5502,60.34,90.57,33.58,682,1,10.48,4.76,2.18
6476,26.02,30.22,42.36,823,2,3.81,5.95,1.42
2659,54.43,57.66,29.0,623,2,8.21,3.56,1.45
9243,35.21,87.28,20.47,633,4,11.02,3.08,2.05
8666,18.61,85.64,3.14,538,2,8.58,8.85,1.01
3055,19.51,46.52,47.31,973,4,4.06,9.53,0.63
8407,99.88,90.46,35.91,624,3,16.03,1.69,1.34
3962,17.87,23.34,9.04,540,4,14.63,8.39,0.58
7669,51.77,68.21,31.04,690,3,12.35,2.41,1.19
3101,26.22,48.53,36.33,819,2,15.27,6.52,0.64
6625,47.87,66.13,28.19,679,3,19.5,3.21,1.61
2951,35.99,86.12,40.71,849,2,8.75,6.63,1.77
8378,38.95,77.3,45.17,858,1,15.17,9.38,1.53
5405,67.73,60.74,40.63,782,3,14.11,9.23,0.53
5435,11.76,59.75,3.13,498,4,9.65,9.88,1.99
9950,43.35,30.92,25.11,601,1,1.34,9.76,1.27
6333,61.98,97.62,8.03,461,2,2.67,5.92,1.65
6362,10.86,96.36,28.06,800,3,15.53,8.53,1.83
4309,9.35,81.31,6.58,608,2,3.17,3.89,1.41
9448,75.06,39.38,42.2,661,1,8.34,1.77,1.73
5673,83.51,26.35,12.71,376,2,11.29,8.68,0.83
6801,57.82,17.32,20.95,471,3,14.93,2.23,1.72
6190,67.52,34.98,10.52,367,3,17.85,6.16,1.47
7470,52.97,52.05,41.15,812,2,7.27,5.81,0.81
6061,36.14,18.61,13.04,489,3,15.23,1.86,0.97
8837,62.4,65.52,26.67,653,4,4.89,4.6,0.52
5681,69.32,14.8,43.67,628,4,14.88,3.05,2.1
3968,62.47,91.1,20.72,549,3,14.29,2.89,2.05
3461,54.62,52.31,44.1,790,1,15.4,9.49,1.38
3047,81.64,76.74,49.4,774,3,9.63,2.96,1.63
7688,43.9,46.39,41.78,754,3,8.11,9.23,2.15
9395,94.69,97.6,38.98,667,1,8.28,1.58,1.64
5223,32.06,55.97,22.86,628,3,9.77,4.43,1.98
8486,18.77,67.67,12.64,650,4,12.37,7.13,0.69
3371,73.59,82.97,48.92,823,2,0.09,7.65,1.27
7947,66.45,68.13,4.88,417,2,15.7,9.59,0.7
9285,96.17,28.75,21.13,407,4,12.59,5.14,1.21
8903,66.79,57.06,37.67,649,2,11.83,1.44,2.38
6291,63.79,65.78,33.02,699,1,15.09,6.46,0.77
3386,69.18,85.97,5.8,365,1,3.0,9.89,2.32
1658,9.25,60.5,22.97,715,4,0.38,7.0,1.49
1490,5.42,28.74,44.26,939,3,7.79,5.99,0.62
4115,91.1,54.01,14.39,410,2,8.7,8.65,1.08
1938,42.57,82.8,27.49,733,1,11.02,6.06,0.89
5338,49.39,28.05,25.09,622,2,18.74,2.43,0.59
8551,52.93,32.99,41.63,755,4,6.0,8.25,1.17
9672,68.95,25.81,24.2,530,4,4.25,5.55,0.84
1868,12.62,27.0,25.04,651,1,17.37,3.89,2.1
2213,27.05,67.66,30.25,724,2,5.92,5.7,1.75
3201,20.89,20.39,13.86,533,2,0.09,7.52,1.72
3470,72.35,9.46,39.88,597,1,6.97,2.8,1.42
6573,55.47,80.09,8.89,463,4,5.46,3.84,1.56
8857,61.56,68.55,1.8,330,1,3.75,7.53,2.34
5778,82.64,73.11,5.88,366,2,3.11,9.51,0.81
5421,34.95,78.32,37.07,813,1,18.62,1.77,1.48
9562,76.46,60.71,42.02,745,3,14.36,8.32,0.59
2266,62.69,86.96,38.83,748,3,0.36,4.84,1.57
3040,70.95,55.71,12.7,415,3,15.24,6.54,1.84
6438,84.98,31.33,4.57,286,3,19.51,4.32,1.07
7396,96.21,90.71,48.76,709,2,6.81,2.98,2.1
7681,41.12,64.02,48.05,839,4,4.0,8.88,2.07
9462,94.08,50.64,7.41,287,2,17.07,2.12,1.81
7559,40.16,79.8,47.47,904,3,0.35,6.2,1.48
4168,34.24,23.13,4.99,405,3,4.3,1.99,1.87
9673,41.86,5.49,17.7,499,3,17.59,8.05,1.54
5344,21.55,44.63,15.96,559,4,17.6,6.61,1.97
3829,5.09,56.19,38.27,926,2,13.38,1.95,1.0
1822,31.91,45.4,8.58,480,3,7.57,4.31,1.55
4580,56.96,38.27,37.64,636,2,16.66,9.29,2.34
5336,71.46,38.03,44.15,747,3,16.99,3.51,0.61
6746,68.65,59.84,15.36,392,1,15.04,8.96,2.44
9017,61.11,94.77,4.23,413,1,19.42,1.62,2.07
9692,42.81,64.65,35.43,719,4,4.17,1.35,2.38
3821,84.19,76.19,32.65,622,3,12.16,3.02,1.11
3104,73.17,34.64,27.76,532,2,6.71,5.04,1.5
3404,44.41,63.03,21.82,650,4,13.59,6.66,0.59
1501,30.45,35.04,38.57,761,2,2.52,2.5,1.52
5563,94.94,70.85,5.03,270,3,6.31,8.79,1.68
3947,84.92,79.35,43.07,755,2,0.88,6.48,0.75
6013,65.95,83.93,40.09,708,1,5.55,5.73,2.34
4778,79.32,16.92,19.67,441,4,13.58,5.47,0.77
5977,9.77,32.95,5.12,517,4,0.74,6.7,1.12
1940,19.86,61.27,41.65,935,1,12.42,4.12,0.55
2626,62.59,6.24,40.16,629,4,10.6,7.66,1.81
3280,52.71,22.82,4.79,338,4,11.23,2.11,1.75
7752,76.68,36.9,47.15,703,3,9.29,8.01,2.01
2448,69.41,80.53,46.19,795,4,13.1,7.16,1.7
5478,82.02,51.97,11.25,350,3,18.51,6.87,1.75
5081,70.39,24.65,3.87,305,2,14.53,2.4,1.2
7731,49.48,25.68,4.1,398,3,7.55,5.6,0.76
8368,10.4,28.45,17.12,591,2,0.95,3.37,1.6
1696,34.79,54.63,39.78,857,3,7.44,6.12,0.61
6290,6.24,47.27,13.83,655,3,4.63,8.94,0.98
6186,38.24,78.91,0.12,457,2,12.22,8.69,0.8
1493,13.66,12.72,45.56,857,3,7.69,3.89,1.56
3551,5.27,9.44,13.9,527,1,14.01,8.06,2.32
3984,25.33,54.71,12.18,545,3,5.09,8.11,1.53
9004,58.57,75.41,22.15,538,4,1.41,9.42,2.5
9018,30.13,73.04,43.58,838,1,17.28,4.88,2.37
5921,77.73,24.54,19.25,439,1,8.6,8.71,0.83
7288,98.97,91.56,49.5,776,1,13.84,7.85,1.28
7841,85.19,94.8,26.43,533,2,8.51,4.54,2.12
8705,40.22,58.22,29.58,746,3,1.31,6.67,0.51
1126,43.21,24.59,49.64,828,1,19.99,4.65,1.36
2419,87.45,55.73,42.79,652,3,18.14,4.17,1.91
2160,72.82,68.66,43.48,795,1,0.3,2.97,0.76
7495,8.39,24.17,8.48,515,4,19.88,8.69,1.71
2093,80.58,97.55,40.74,695,3,16.71,7.88,2.11
1419,79.68,8.35,38.2,562,3,11.84,8.06,1.65
4426,78.73,72.49,5.29,329,4,8.73,9.6,1.79
4927,84.44,95.19,33.74,611,2,7.34,9.2,2.39
3032,60.13,37.31,31.81,573,3,16.73,7.93,2.47
6540,71.28,35.63,31.2,610,3,18.84,3.6,0.66
5162,93.39,34.52,44.58,666,4,13.25,2.89,0.78
1136,25.82,33.1,21.31,612,4,17.99,9.3,1.51
3640,72.63,66.0,14.68,443,4,2.22,3.52,1.66
6937,91.62,5.84,46.54,690,2,10.47,4.67,0.61
5133,84.13,57.09,5.87,275,3,4.74,3.16,2.33
6596,96.61,90.6,26.45,531,3,16.28,8.99,1.95
6754,72.89,70.48,16.42,467,3,10.54,7.62,1.44
1689,66.17,27.15,5.96,299,3,14.39,8.9,1.73
8783,30.73,37.14,14.03,527,2,18.08,6.69,1.3
5396,11.72,83.66,36.84,902,3,11.01,5.01,1.36
8460,38.44,76.94,37.27,853,4,11.37,5.17,0.73
1971,49.32,18.77,18.96,503,1,19.81,5.84,1.17
1536,22.22,49.17,9.01,487,3,19.53,1.72,2.1
1714,85.28,61.83,47.96,713,2,3.87,2.54,1.83
8267,77.31,9.75,24.38,461,4,4.21,2.7,0.94
4424,88.81,58.27,18.55,420,3,3.01,3.75,1.86
9746,35.38,18.82,35.2,668,4,17.52,2.71,2.15
4477,28.01,69.08,36.34,826,2,7.69,3.91,1.13
5772,49.6,8.08,27.39,529,1,3.91,4.36,1.88
7020,39.24,74.44,8.07,547,2,0.01,2.83,0.88
7424,84.99,59.26,40.84,703,4,17.43,1.68,0.67
1902,11.39,37.68,45.89,875,4,16.0,3.72,2.22
4746,10.02,80.89,33.33,847,4,7.94,4.41,1.25
4299,23.04,32.33,29.93,723,2,0.5,9.28,1.07
5458,67.4,99.02,10.22,452,1,12.46,7.76,1.98
8298,74.86,69.06,32.06,676,1,18.73,1.07,0.53
6632,37.74,80.08,23.93,649,2,18.92,2.56,1.97
8913,71.94,10.84,41.16,632,2,17.21,9.5,1.69
6135,60.57,34.94,37.67,709,1,11.28,1.14,0.53
3250,63.14,88.76,3.02,391,3,0.2,8.63,1.69
7531,60.53,59.65,15.72,473,1,14.8,5.51,1.85
1047,52.11,73.31,38.44,727,4,2.87,4.95,2.25
2805,27.87,92.19,15.52,654,4,16.61,1.58,1.12
8449,48.89,11.39,18.15,442,4,19.41,1.68,1.93
2041,20.49,28.48,45.78,840,4,18.98,6.45,1.7
3373,78.68,25.58,9.94,336,1,4.05,3.66,0.86
1145,51.48,88.7,41.02,870,3,13.5,8.38,0.52
1271,64.94,24.3,34.25,613,1,7.63,5.4,1.58
6378,47.92,66.8,26.87,608,3,11.43,4.51,2.5
7647,79.45,31.92,18.13,456,3,10.23,8.67,0.75
7749,91.18,63.09,29.61,510,3,12.09,3.17,1.7
4753,48.78,98.85,25.37,631,3,2.64,1.51,2.27
9780,79.26,12.01,0.57,257,1,13.78,9.86,0.6
8706,46.39,43.16,5.84,384,3,16.9,6.34,2.01
9158,27.91,6.09,46.32,825,2,15.44,1.27,1.22
6977,43.64,82.12,46.67,886,3,19.24,5.36,1.53
8620,55.36,51.63,10.99,480,3,3.69,5.66,0.82
1531,56.55,37.96,1.33,313,3,8.41,7.89,1.77
4178,56.74,58.21,31.56,634,3,2.09,5.02,1.84
7482,54.54,51.92,40.84,788,4,12.89,3.96,0.87
2855,92.07,36.68,10.45,326,4,19.42,2.94,1.06
5624,62.6,74.77,21.81,533,2,4.18,3.32,1.91
2926,19.98,70.38,26.45,699,2,5.82,2.1,2.06
9170,21.99,86.67,28.6,820,4,17.1,3.27,0.52
3597,28.94,73.89,18.69,630,4,3.21,9.32,1.81
9847,14.55,20.1,3.43,491,2,18.72,3.27,0.57
9943,20.14,39.11,29.95,688,4,3.82,1.42,2.15
2902,63.03,40.26,40.3,693,4,18.71,1.97,1.37
8691,34.92,42.47,48.52,908,2,13.34,5.22,0.87
4996,46.08,25.13,10.44,397,3,14.18,6.27,2.0
2535,17.86,48.65,28.54,690,3,1.82,2.09,2.26
2835,51.26,49.2,7.0,464,3,16.18,1.15,0.8
1171,69.74,77.03,27.8,616,4,13.07,2.61,1.46
2470,71.03,55.23,11.17,426,2,18.17,1.89,0.77
1892,97.39,15.83,18.17,367,3,16.45,9.66,0.56
2607,56.41,12.66,1.92,248,3,3.34,8.74,2.39
9070,71.57,72.53,13.17,403,1,19.31,1.54,2.21
8679,15.99,98.91,16.1,665,4,17.97,3.45,2.04
3525,93.28,89.32,36.51,647,1,2.34,4.51,1.44
9913,52.41,19.58,49.22,799,1,18.61,2.57,1.32
9471,39.61,97.57,1.0,417,2,7.52,6.24,2.25
4370,36.74,72.65,24.73,657,1,13.13,3.1,2.12
1361,69.56,79.61,40.11,755,3,3.13,6.08,1.69
1177,19.53,53.8,31.45,739,1,13.01,5.91,1.89
2093,94.36,46.73,27.18,439,3,14.2,9.65,2.46
9263,33.33,60.1,17.59,588,2,4.04,6.67,1.57
3122,85.22,97.05,18.07,473,1,16.87,3.89,1.89
9876,74.56,13.94,36.16,615,4,4.33,3.05,0.7
3229,28.42,88.98,44.78,926,1,8.73,8.02,1.18
5026,42.25,83.75,44.56,824,4,19.91,5.17,2.18
2918,40.46,97.58,46.36,943,4,18.44,1.53,0.98
8200,79.5,41.2,20.74,408,2,12.14,1.15,2.35
3334,57.93,65.84,48.23,782,3,17.05,7.48,1.98
7293,26.17,27.84,0.43,381,3,18.12,8.27,1.8
4070,33.97,75.63,30.85,711,2,9.56,6.74,2.16
3459,77.17,18.18,23.53,497,2,11.5,4.57,0.95
1600,26.37,17.46,36.11,764,2,15.65,7.87,0.95
5462,69.4,97.65,28.37,595,4,1.95,3.72,2.24
7123,49.04,98.26,15.32,604,2,0.63,6.38,0.54
5330,95.59,54.79,17.69,394,3,19.97,2.65,1.41
3566,9.98,26.08,13.97,594,1,17.89,7.18,0.96
4111,44.05,22.69,21.0,540,2,15.68,2.74,1.61
1156,65.15,6.1,43.71,673,1,2.34,5.76,1.55
7891,46.75,38.42,26.12,628,4,7.87,6.48,1.22
2916,83.11,92.94,44.63,743,3,15.9,1.58,1.59
3395,37.17,13.08,41.11,773,3,14.36,6.33,1.11
9089,81.02,99.64,9.04,462,3,1.56,4.15,0.84
2536,11.9,73.43,30.88,782,3,3.31,4.45,1.61
7842,85.31,54.87,11.73,396,4,17.55,7.08,1.21
9568,53.47,46.64,49.59,808,3,3.7,1.27,1.96
3419,39.9,57.88,3.5,418,3,2.53,1.34,1.76
9685,89.39,55.08,14.75,338,2,14.73,9.68,2.3
4022,90.85,29.9,14.01,320,4,0.76,2.59,2.09
2065,95.21,89.09,37.07,622,4,7.95,7.64,1.69
2953,66.57,25.49,21.74,507,3,10.97,1.49,1.14
6283,88.03,88.09,16.03,458,3,0.37,3.77,1.57
4113,51.16,94.13,14.95,551,4,1.11,2.21,1.51
4619,81.27,29.55,48.86,719,2,16.9,9.86,1.79
3282,46.09,64.16,17.96,533,2,6.79,3.16,2.13
8873,60.85,56.64,17.05,519,2,0.65,5.25,1.2
9410,70.24,77.79,48.2,781,1,2.56,2.59,1.82
2332,21.38,86.69,31.54,793,3,3.79,2.61,2.17
8674,62.09,56.66,32.64,686,2,8.81,6.37,0.53
8066,83.73,77.62,27.42,599,2,13.06,4.57,1.01
1146,81.36,89.7,21.21,498,1,15.65,6.02,1.88
2659,53.45,9.89,28.75,556,1,11.38,6.06,1.58
7086,41.95,63.68,36.58,754,3,10.52,2.18,1.77
4807,55.87,97.99,15.84,548,4,13.18,3.59,2.0
7195,10.92,31.68,31.96,773,4,15.91,3.15,0.97
6854,94.02,32.59,32.54,522,3,10.17,6.92,1.61
4250,9.45,42.14,19.41,659,2,14.14,7.64,1.6
9181,66.29,26.4,36.3,642,1,19.24,9.67,1.04
6491,82.85,38.72,9.78,383,2,12.33,7.48,0.8
9727,35.06,82.64,23.23,684,4,8.24,5.47,1.04
6547,94.1,13.65,28.89,483,3,10.55,3.78,0.75
2803,58.05,7.03,30.52,597,1,1.34,5.39,0.98
8291,14.36,13.79,20.29,583,1,14.26,2.04,1.76
4975,57.65,36.36,5.24,317,1,15.2,3.48,2.39
5598,93.33,78.56,22.69,488,2,7.22,6.47,1.57
9670,20.97,92.16,44.16,980,3,9.12,8.95,0.7
9735,56.38,51.13,7.5,458,1,3.98,2.44,0.64
5448,73.07,59.17,37.63,631,2,14.92,5.52,2.24
5097,5.74,30.96,32.91,794,1,2.96,8.15,1.33
9207,55.39,34.32,10.38,399,2,4.86,7.29,2.03
7581,78.23,21.49,48.84,744,4,13.98,4.19,0.98
8384,58.11,27.15,34.99,608,2,12.93,9.69,2.32
7324,15.54,38.32,10.63,565,3,4.99,5.24,0.8
1343,68.28,7.64,28.39,530,2,13.97,4.14,1.31
8232,9.76,90.96,41.51,970,3,7.39,8.52,0.85
1426,83.7,82.91,48.75,727,3,18.14,3.92,2.4
8826,81.84,47.42,48.3,764,4,8.91,9.99,0.87
3103,95.99,11.45,41.28,556,3,3.54,7.15,1.52
7428,14.0,46.57,19.0,603,1,19.92,6.56,2.45
8775,70.8,18.08,35.31,568,4,5.7,4.89,2.14
7428,52.81,14.45,18.07,426,4,11.81,6.97,1.97
2398,67.16,31.3,24.26,490,3,5.92,7.14,1.79
7906,68.83,33.2,39.99,673,1,18.47,1.66,1.11
6590,29.74,71.52,20.91,609,4,0.69,4.91,2.27
4296,51.75,67.81,30.93,716,2,17.13,3.64,0.88
9665,84.12,35.34,49.95,701,2,15.41,4.01,1.93
4380,53.69,60.25,25.87,637,3,14.03,7.73,0.89
3853,86.01,67.59,4.74,281,3,2.21,4.83,2.44
2395,35.09,29.53,27.72,603,2,8.17,4.89,1.8
5009,33.6,22.57,20.06,531,3,9.94,8.1,2.29
9318,71.68,61.14,7.9,346,3,8.56,3.87,2.08
9687,16.88,8.84,49.49,896,1,4.9,8.16,1.2
7285,26.32,76.05,14.31,630,3,2.22,2.1,0.85
4421,9.9,35.65,22.99,657,1,16.61,3.88,2.24
5087,94.11,53.44,26.98,434,2,17.61,9.9,2.41
5091,71.28,51.05,13.38,440,4,17.29,2.68,1.12
1692,65.62,30.99,41.03,667,3,9.37,7.67,1.95
5164,72.64,53.57,35.94,639,4,0.43,8.19,1.33
3556,93.16,96.58,3.6,289,2,7.87,4.91,2.06
9580,64.15,99.36,46.07,845,2,11.98,2.0,1.4
2091,55.44,19.49,28.24,576,2,1.83,3.13,1.2
7847,87.24,16.66,8.06,229,4,9.7,2.66,2.12
4637,88.16,37.5,14.11,320,1,17.66,6.98,2.17
9526,99.52,25.42,44.84,622,4,15.99,1.38,1.43
7879,88.08,18.7,10.71,329,3,11.12,2.16,0.76
9197,36.63,63.26,6.36,487,3,17.39,2.01,1.44
1782,51.27,48.09,31.6,627,2,14.19,7.06,1.93
2604,18.38,44.11,39.14,809,3,17.11,3.46,1.61
2641,38.88,53.58,43.68,823,4,1.17,1.23,1.93
7071,35.01,96.25,44.82,945,4,6.84,7.04,0.7
3698,60.5,12.65,19.69,414,2,9.6,2.51,2.13
6415,68.16,35.77,1.97,325,3,17.99,6.52,0.51
7481,22.16,80.27,14.83,630,4,16.24,8.43,1.64
5149,97.29,47.56,28.16,443,2,2.16,8.18,2.28
1654,48.13,45.84,28.74,634,3,17.21,9.49,1.49
4633,21.34,15.32,9.21,454,4,16.32,2.98,1.89
9127,83.23,35.59,49.59,736,1,0.01,4.66,1.46
2522,92.13,58.03,28.3,496,1,18.45,9.78,1.9
9565,8.21,65.21,36.68,895,4,2.52,9.02,1.35
7191,32.8,93.16,19.68,666,4,6.69,6.77,1.45
3402,95.96,48.71,39.01,589,4,13.64,6.8,1.93
7297,40.27,35.76,26.99,601,1,11.36,5.72,2.19
3748,49.68,82.74,8.82,442,3,8.24,6.97,2.41
1820,94.14,24.53,22.36,437,2,6.57,4.39,0.69
3783,85.59,52.84,24.39,511,1,6.21,8.84,1.17
6033,42.19,83.31,21.16,657,3,7.73,5.67,1.15
1600,89.45,84.29,11.84,423,4,2.65,8.08,0.95
4123,75.12,99.06,6.52,393,1,2.0,6.79,1.94
3612,12.96,88.11,16.25,684,4,19.77,1.61,1.68
6118,79.69,51.1,41.83,750,2,18.16,6.27,0.52
6761,25.21,36.48,31.34,706,3,9.07,7.45,1.9
6631,29.2,31.97,14.35,577,1,1.05,2.55,0.9
3362,92.18,69.94,4.42,259,4,13.88,8.46,2.14
6633,84.38,28.79,2.15,260,1,17.68,4.05,1.16
4298,16.61,25.4,36.45,798,4,1.8,6.58,1.35
9377,64.36,80.51,8.82,436,4,18.09,4.65,1.4
9386,41.71,95.0,47.4,889,3,15.22,1.42,1.94
5320,39.1,66.07,23.35,632,3,4.78,4.15,2.01
3887,6.17,36.43,37.0,861,3,12.39,3.86,0.69
4039,23.27,35.12,28.97,730,3,3.96,4.05,0.58
9795,64.34,31.22,43.38,761,2,18.82,6.98,0.82
6799,21.94,71.11,6.98,550,1,17.85,3.9,1.45
6486,91.99,98.46,18.11,523,1,3.1,8.62,0.68
9543,71.23,98.88,23.04,584,4,12.58,3.48,1.6
3644,71.07,26.65,43.37,684,2,5.75,9.07,1.43
6418,47.31,25.06,20.03,529,2,8.17,8.29,1.38
1655,14.78,15.12,0.77,421,3,9.38,6.72,1.61
7549,82.15,34.74,14.7,386,2,1.33,8.09,1.38
