Product ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days)
9801,318,26,0,125,1/21/2024,1772,2
1369,355,15,0,130,6/17/2024,4228,2
3869,621,10,0,122,1/30/2024,3704,12
9707,302,11,0,76,6/21/2024,1550,5
1238,184,26,0,148,8/21/2024,3472,1
4921,640,18,0,89,1/9/2024,1415,5
3490,650,6,0,130,10/11/2024,1234,8
4342,278,27,0,169,3/28/2024,1488,1
4025,712,2,0,14,9/15/2024,3099,4
3896,829,17,0,120,5/10/2024,2719,7
8491,29,29,18,59,4/16/2024,2046,12
1493,467,23,0,76,10/2/2024,4776,8
7413,979,22,0,23,7/26/2024,2105,2
4178,837,10,0,27,9/28/2024,2617,2
2587,811,20,0,20,6/10/2024,4948,4
9985,160,22,3,16,10/22/2024,2324,10
1750,693,20,0,183,7/11/2024,4916,12
2957,894,2,0,57,3/25/2024,1275,12
2133,645,12,0,158,11/29/2024,4190,7
8996,272,8,0,94,10/7/2024,1544,2
3024,794,13,0,97,10/11/2024,2201,1
9483,452,28,0,96,10/19/2024,4243,14
5544,168,13,0,182,10/12/2024,2955,8
6664,672,20,0,53,8/13/2024,1981,3
2864,739,8,0,186,1/1/2024,2431,9
5868,537,20,0,91,9/6/2024,2318,7
4269,220,21,0,193,8/12/2024,3941,10
7486,825,1,0,65,2/8/2024,3789,8
3600,385,13,0,14,6/12/2024,1979,11
3580,292,11,0,53,12/12/2024,1262,5
6164,95,16,3,128,1/18/2024,1710,3
8741,548,5,0,142,11/11/2024,3180,8
2956,12,18,14,65,6/13/2024,3382,8
8983,646,1,0,102,10/13/2024,3562,5
6734,889,3,0,177,4/30/2024,4613,2
1153,745,28,0,46,8/16/2024,2281,13
6091,466,25,0,59,4/13/2024,1849,14
7314,997,13,0,160,3/29/2024,4393,4
7492,185,27,2,57,9/27/2024,2080,3
3433,329,18,0,45,2/1/2024,4087,14
9096,966,18,0,140,9/25/2024,4118,5
5816,647,1,0,115,2/15/2024,3463,8
8208,994,16,0,163,11/14/2024,4324,1
5237,365,15,0,131,1/8/2024,2449,14
8941,993,6,0,62,4/7/2024,3694,1
1217,653,2,0,104,4/26/2024,4252,3
3064,685,17,0,164,12/9/2024,1918,1
7440,566,22,0,123,1/27/2024,4841,8
2850,740,24,0,141,9/28/2024,3948,10
8852,850,23,0,166,11/1/2024,1527,10
1975,439,12,0,95,9/29/2024,2152,7
8043,768,1,0,69,6/27/2024,1712,3
5801,90,20,7,56,6/18/2024,2890,5
5748,98,1,0,109,12/23/2024,4902,8
8653,884,12,0,44,7/1/2024,4038,14
8426,389,18,0,153,3/15/2024,4163,3
8430,368,29,0,192,6/23/2024,4974,5
1775,301,20,0,93,5/30/2024,2949,6
5903,218,2,0,188,9/25/2024,3757,6
2521,114,19,0,180,9/12/2024,4487,4
7092,361,11,0,117,7/24/2024,2624,1
9776,399,29,0,27,7/8/2024,1616,8
7737,651,27,0,118,1/25/2024,3547,1
4644,345,14,0,92,11/30/2024,4188,14
7740,881,8,0,95,5/26/2024,1437,3
2634,563,16,0,189,7/23/2024,4190,8
8749,862,15,0,42,6/18/2024,2045,8
6574,737,27,0,160,6/21/2024,3244,4
2947,599,25,0,128,4/15/2024,1350,6
6299,457,10,0,105,2/21/2024,2488,6
7670,454,5,0,59,2/23/2024,4776,10
8155,681,8,0,103,12/21/2024,2872,8
6121,622,22,0,145,11/22/2024,1299,1
1952,825,8,0,197,9/17/2024,1630,1
2712,845,22,0,30,7/25/2024,1229,8
6732,26,23,12,138,8/21/2024,3378,11
9882,822,23,0,135,2/24/2024,2748,8
6827,363,18,0,129,11/29/2024,1832,9
1848,631,15,0,148,7/5/2024,4519,8
3463,320,4,0,112,3/2/2024,2373,6
8489,537,5,0,75,11/7/2024,1727,12
4552,562,17,0,177,8/12/2024,3439,9
9841,824,14,0,57,12/9/2024,2769,5
7708,826,21,0,37,10/26/2024,3056,12
6865,243,10,0,148,9/22/2024,3105,2
6027,860,11,0,92,7/30/2024,1229,7
9417,447,1,0,102,2/29/2024,2893,5
7333,156,17,0,110,3/10/2024,1005,12
1003,652,17,0,132,11/12/2024,3912,6
5569,755,29,0,69,8/7/2024,2063,14
6583,974,22,0,30,9/7/2024,2556,8
9643,19,15,8,139,11/9/2024,1533,3
4949,367,8,0,29,5/22/2024,3285,4
4941,461,19,0,29,5/19/2024,3299,2
5099,857,5,0,55,9/9/2024,2364,13
1496,390,20,0,107,12/18/2024,4042,13
4409,466,27,0,154,10/10/2024,3549,5
5422,722,8,0,70,1/26/2024,1913,13
5774,671,19,0,82,11/5/2024,1517,14
1411,635,13,0,173,3/10/2024,3043,1
7071,221,16,0,70,11/15/2024,2204,13
4307,603,20,0,24,1/6/2024,1457,11
6410,98,12,3,51,9/1/2024,4192,9
1086,323,10,0,17,6/19/2024,4026,12
5479,186,26,0,190,10/1/2024,2729,3
7479,921,20,0,51,6/8/2024,4495,14
7174,612,15,0,169,9/7/2024,2573,12
6812,130,7,0,99,7/11/2024,4679,7
1695,469,9,0,108,11/15/2024,4574,1
6939,324,25,0,123,2/24/2024,3320,6
6737,645,20,0,43,4/4/2024,1152,9
6441,959,20,0,155,8/23/2024,3428,10
7014,875,5,0,199,9/13/2024,4202,13
8347,917,24,0,58,5/14/2024,2050,9
6055,162,16,0,131,10/8/2024,1605,9
8390,754,10,0,132,5/27/2024,2776,11
2355,360,4,0,104,7/13/2024,2023,10
5317,153,20,0,187,5/2/2024,2828,11
2578,295,9,0,199,5/5/2024,3337,5
9730,377,25,0,194,11/20/2024,3876,4
4366,948,21,0,78,4/15/2024,2371,9
8672,237,29,0,136,9/7/2024,1285,14
4667,753,10,0,197,11/21/2024,4140,3
9040,672,22,0,143,10/23/2024,1547,5
6813,60,16,3,164,7/22/2024,4696,4
2584,373,25,0,153,4/10/2024,3987,4
5637,306,8,0,158,10/21/2024,2627,5
5756,495,13,0,71,5/3/2024,2059,5
3005,471,19,0,128,9/9/2024,2292,7
4563,911,22,0,34,3/21/2024,1873,14
9051,679,17,0,161,1/19/2024,4910,4
3326,395,21,0,141,1/7/2024,2636,3
4225,148,10,0,63,8/13/2024,1138,8
8014,136,17,1,103,4/21/2024,3198,1
2016,618,3,0,174,2/16/2024,2356,11
2922,330,17,0,124,12/8/2024,2386,6
3078,677,25,0,67,1/8/2024,4919,10
1441,116,17,1,131,6/19/2024,3735,10
6139,915,5,0,20,9/9/2024,1839,11
2754,566,2,0,18,11/7/2024,4622,13
3322,52,2,0,180,7/14/2024,1225,11
3714,181,24,0,73,3/23/2024,2313,5
6809,569,16,0,107,3/12/2024,2546,2
8828,296,19,0,100,4/13/2024,2973,8
2526,590,7,0,67,10/4/2024,3806,11
7049,810,11,0,100,8/10/2024,3696,1
9634,867,3,0,103,5/14/2024,3086,10
7769,842,29,0,144,6/19/2024,4980,4
9373,160,18,0,115,2/16/2024,1544,7
6364,830,18,0,63,9/11/2024,3311,12
3985,133,5,0,85,3/31/2024,4257,13
1486,474,1,0,47,10/14/2024,1516,2
1555,942,4,0,117,2/7/2024,3574,10
1627,651,29,0,47,7/13/2024,1674,2
5202,91,28,4,192,1/1/2024,4517,14
4407,547,23,0,188,6/13/2024,3849,8
1979,831,23,0,184,7/1/2024,1720,8
3532,63,20,4,135,5/25/2024,4465,1
6188,290,5,0,171,3/1/2024,4634,13
8853,578,26,0,139,11/20/2024,1507,3
2757,130,28,5,138,8/21/2024,3681,12
2154,608,12,0,157,1/2/2024,2402,7
3997,703,3,0,26,10/9/2024,3462,9
1173,220,28,0,173,5/15/2024,4940,12
7237,818,29,0,103,8/4/2024,4507,5
2230,399,17,0,119,12/25/2024,2988,13
2626,392,21,0,191,1/6/2024,1932,3
9495,189,27,0,142,10/17/2024,1083,13
7908,847,18,0,15,11/16/2024,1964,13
3860,754,11,0,13,10/19/2024,3296,1
1834,833,10,0,132,4/23/2024,2848,9
5235,679,22,0,173,8/4/2024,3603,5
3631,524,21,0,107,8/8/2024,1069,11
5256,891,22,0,166,6/27/2024,2839,11
8264,704,12,0,71,12/5/2024,4748,13
9498,831,12,0,140,3/14/2024,1117,11
6638,584,10,0,25,8/6/2024,3584,13
9623,165,29,8,25,8/23/2024,3259,6
1423,693,5,0,185,11/11/2024,3401,5
4538,319,29,0,142,7/2/2024,3828,14
7115,899,12,0,184,8/21/2024,1538,8
8194,778,14,0,132,1/23/2024,4300,13
1197,774,19,0,25,8/27/2024,4606,13
9497,948,13,0,155,1/30/2024,3184,1
9840,3,22,13,153,4/1/2024,3478,2
1337,654,26,0,121,11/21/2024,2887,5
9429,636,19,0,157,7/22/2024,2019,5
6878,308,24,0,11,10/21/2024,2849,6
6081,867,8,0,163,9/28/2024,1786,12
2952,654,24,0,45,12/15/2024,2545,7
8458,608,13,0,24,6/27/2024,2947,1
5646,589,7,0,185,11/18/2024,3976,12
3196,839,26,0,17,8/30/2024,2694,10
5773,848,15,0,125,4/23/2024,1378,3
9727,588,16,0,25,11/1/2024,4858,7
8454,613,22,0,64,5/4/2024,2981,6
8983,993,27,0,19,3/17/2024,3197,8
2371,718,5,0,152,3/21/2024,2710,12
4155,926,6,0,193,5/9/2024,1664,4
3716,763,3,0,195,3/23/2024,1324,10
1540,947,20,0,182,1/18/2024,4226,11
2799,756,15,0,28,8/4/2024,4229,8
3581,487,17,0,194,10/1/2024,1441,3
6752,497,17,0,79,6/8/2024,1754,9
3270,986,18,0,184,1/19/2024,2085,14
4847,544,20,0,33,3/30/2024,4115,1
3605,221,23,0,185,9/27/2024,3556,4
3553,878,2,0,17,7/4/2024,4444,13
7236,717,21,0,148,8/14/2024,3652,1
6491,366,2,0,25,10/27/2024,3545,8
9738,76,27,6,160,2/26/2024,1770,14
1147,63,27,12,80,11/24/2024,1398,9
8772,29,24,8,197,11/6/2024,3704,1
2479,130,11,0,149,7/17/2024,3671,10
8612,399,22,0,58,11/18/2024,4364,12
4768,635,24,0,164,6/2/2024,1260,13
9207,617,20,0,183,7/15/2024,1212,8
7395,731,22,0,92,12/8/2024,4814,7
9834,545,25,0,25,8/8/2024,1103,10
9391,976,22,0,48,7/4/2024,1068,6
5857,523,9,0,194,3/17/2024,3175,14
7716,293,22,0,176,7/5/2024,3750,7
2625,504,5,0,157,5/21/2024,2995,6
5117,84,6,0,188,7/30/2024,3514,14
7552,594,5,0,64,6/12/2024,1577,14
6131,503,5,0,145,5/30/2024,3979,11
4991,492,20,0,193,5/2/2024,3563,13
2480,264,9,0,85,10/6/2024,3702,12
8801,317,5,0,193,4/30/2024,4041,9
6095,672,16,0,16,11/11/2024,3296,8
4849,741,15,0,45,10/11/2024,3249,5
1187,376,6,0,197,4/21/2024,4430,1
6311,198,24,0,152,8/5/2024,2087,5
7973,470,24,0,62,2/19/2024,3967,1
3159,213,1,0,177,2/1/2024,2252,11
2255,195,10,0,166,7/6/2024,1382,6
1315,749,18,0,55,7/1/2024,2314,10
8503,54,17,3,182,11/22/2024,3305,3
9067,532,8,0,198,5/5/2024,3989,14
5433,52,15,10,13,6/11/2024,2968,9
1832,483,24,0,90,4/30/2024,4578,12
6485,331,19,0,172,9/19/2024,4145,3
1866,682,17,0,16,12/3/2024,2842,5
7960,132,6,0,32,3/3/2024,2753,10
1514,466,29,0,154,2/7/2024,1620,13
6183,298,19,0,19,4/29/2024,4525,6
4181,520,1,0,21,5/18/2024,3718,14
7181,770,11,0,15,3/6/2024,4151,11
2322,403,14,0,78,3/7/2024,2535,3
1494,891,13,0,173,6/30/2024,1017,2
1390,269,20,0,121,5/19/2024,3358,4
5121,984,27,0,73,12/19/2024,2051,14
6485,82,12,7,12,2/13/2024,4844,6
3200,836,3,0,175,3/10/2024,1614,7
8672,602,24,0,42,4/15/2024,2454,4
1783,649,7,0,83,7/18/2024,3861,14
8549,860,15,0,106,2/7/2024,4521,7
3044,104,6,0,82,4/29/2024,1724,4
3408,606,5,0,23,3/30/2024,1233,5
6222,664,28,0,114,4/23/2024,4311,13
8303,625,11,0,167,8/28/2024,2927,5
6563,36,17,12,66,9/21/2024,4099,2
7965,313,5,0,51,8/26/2024,4478,10
5160,297,29,0,17,4/5/2024,4628,8
1416,399,16,0,145,10/14/2024,1923,14
5917,514,1,0,133,2/25/2024,2085,9
2071,760,12,0,105,5/1/2024,2144,7
4767,88,10,0,178,8/9/2024,3084,13
1441,663,25,0,34,5/7/2024,4150,10
3499,763,15,0,48,9/17/2024,4069,4
2448,407,25,0,85,10/8/2024,1992,14
4645,316,4,0,165,7/14/2024,1966,7
2897,495,17,0,21,7/12/2024,1385,1
3149,699,13,0,189,9/21/2024,1858,14
1743,689,13,0,56,1/24/2024,3872,12
4119,810,10,0,146,7/3/2024,3574,14
4041,46,22,11,94,12/1/2024,4867,6
2727,896,18,0,32,5/15/2024,2916,4
8980,974,6,0,16,11/29/2024,3343,6
4421,262,28,0,32,11/30/2024,3563,5
8280,69,23,5,169,1/6/2024,1973,1
8136,590,5,0,61,11/8/2024,4974,5
8362,649,12,0,151,11/25/2024,3614,12
3234,998,2,0,79,12/2/2024,1093,7
3280,744,15,0,41,10/10/2024,1067,1
3037,468,11,0,85,1/18/2024,1766,4
7335,849,25,0,146,6/30/2024,4742,8
7003,787,3,0,169,1/8/2024,2740,6
1271,884,28,0,78,4/17/2024,2323,14
1095,1,4,9,53,4/30/2024,2098,9
6651,386,8,0,54,9/24/2024,4786,12
2413,279,3,0,135,6/21/2024,1673,11
3408,535,8,0,184,3/13/2024,1166,4
9281,445,26,0,39,12/21/2024,4484,9
9520,359,3,0,15,12/29/2024,3716,7
3383,317,23,0,141,5/11/2024,1356,11
9436,828,15,0,149,4/12/2024,4292,6
9782,6,6,4,161,7/26/2024,4540,10
9614,198,25,0,49,5/25/2024,1973,3
5972,787,8,0,104,5/15/2024,2290,4
4660,200,18,0,176,1/18/2024,1225,2
8357,325,27,0,31,3/3/2024,3705,10
3499,218,19,0,91,4/4/2024,1146,6
3864,737,27,0,37,4/30/2024,4842,14
9635,47,20,5,188,7/3/2024,1211,4
2525,737,27,0,176,10/28/2024,2048,9
2748,696,2,0,139,6/27/2024,1168,12
4385,919,17,0,186,11/5/2024,2127,14
3082,897,22,0,192,5/15/2024,1081,14
4843,207,23,0,17,10/28/2024,4401,8
3963,634,14,0,26,6/24/2024,3035,13
5039,526,5,0,150,4/6/2024,2781,2
6432,610,9,0,131,8/9/2024,2097,12
2449,117,1,0,12,4/19/2024,3767,9
4486,306,9,0,73,5/3/2024,1800,13
6464,482,26,0,19,12/23/2024,1425,12
1510,336,12,0,119,1/30/2024,3846,3
6252,180,12,0,39,7/4/2024,2379,6
3374,729,12,0,112,5/16/2024,1604,12
9361,479,3,0,59,8/30/2024,2240,13
1839,193,6,0,76,1/24/2024,4172,4
3384,285,26,0,104,11/11/2024,3740,5
5153,725,18,0,33,11/24/2024,2362,9
4563,572,2,0,92,4/1/2024,4553,12
9575,890,8,0,90,7/23/2024,1617,13
8438,95,4,0,175,11/22/2024,3838,6
6666,881,11,0,85,6/20/2024,1237,5
5928,367,11,0,176,6/20/2024,2154,10
4307,902,27,0,168,7/13/2024,2924,7
6832,345,1,0,71,1/3/2024,4562,3
9348,730,6,0,95,2/16/2024,4052,6
9193,155,27,3,50,7/3/2024,1606,1
8529,318,16,0,152,4/20/2024,2601,1
5444,932,11,0,88,1/15/2024,1428,8
1963,205,29,2,40,11/3/2024,3578,8
1639,316,28,0,84,5/9/2024,4951,8
5307,656,18,0,23,1/21/2024,2632,13
8003,393,15,0,17,11/13/2024,2447,5
6410,22,12,10,66,9/9/2024,3088,9
7570,741,7,0,176,7/30/2024,1185,8
5249,300,6,0,165,8/19/2024,4148,7
7408,522,11,0,93,2/15/2024,1627,6
4881,801,23,0,123,7/24/2024,3070,13
7564,779,6,0,27,3/2/2024,1834,5
7637,966,26,0,152,1/12/2024,1410,12
6392,979,11,0,19,8/10/2024,2469,1
2361,457,2,0,35,7/5/2024,3635,12
4920,661,12,0,20,5/1/2024,4362,14
1088,153,21,0,85,12/13/2024,2296,7
6047,557,5,0,22,1/18/2024,2173,4
5683,371,21,0,111,1/12/2024,4456,10
1400,398,15,0,77,7/15/2024,1913,7
2594,403,20,0,146,3/1/2024,3397,10
3748,158,7,0,109,7/25/2024,1115,10
7934,387,24,0,98,12/30/2024,4733,5
9729,936,6,0,173,11/20/2024,1230,8
5764,559,1,0,32,2/16/2024,4290,11
9892,366,26,0,143,10/21/2024,4876,9
2844,983,6,0,151,5/25/2024,3687,13
7757,308,22,0,191,4/8/2024,3087,9
7379,712,1,0,112,3/24/2024,1655,3
7880,160,1,0,129,3/30/2024,3167,11
4705,784,1,0,105,2/4/2024,3879,3
6439,20,29,20,54,9/11/2024,1813,7
4321,941,15,0,50,7/5/2024,3893,10
5447,894,7,0,126,4/17/2024,4463,11
9271,862,29,0,13,3/30/2024,2073,13
3887,933,16,0,165,11/3/2024,4387,14
7357,32,2,1,123,6/5/2024,3976,4
4877,169,7,0,76,5/30/2024,4326,5
4450,705,2,0,113,9/25/2024,3938,11
5851,438,4,0,171,9/6/2024,1955,7
4480,704,24,0,190,4/16/2024,2437,9
9431,533,27,0,71,8/17/2024,1777,11
6902,73,16,0,183,6/23/2024,1445,8
2800,687,23,0,86,8/25/2024,2583,7
6722,102,8,0,188,9/10/2024,1104,1
7022,111,15,2,90,10/13/2024,1721,13
3224,126,9,0,105,11/27/2024,3416,2
1127,346,16,0,189,3/17/2024,1760,2
6281,125,13,0,146,4/9/2024,2325,12
8519,182,4,0,77,2/18/2024,3505,13
2842,547,14,0,49,1/28/2024,2215,5
5097,828,17,0,172,9/16/2024,1672,12
9534,943,13,0,33,7/28/2024,3063,2
5551,386,12,0,133,9/4/2024,3200,7
1169,570,6,0,131,6/5/2024,3709,7
8385,861,17,0,83,9/14/2024,2816,3
9462,91,20,3,157,11/24/2024,2772,9
3913,821,9,0,129,10/29/2024,1037,7
5377,421,28,0,36,6/14/2024,4956,5
6378,643,28,0,95,10/14/2024,3245,5
4201,780,1,0,194,4/26/2024,1795,12
9291,285,5,0,103,1/24/2024,1269,10
3993,504,28,0,102,5/19/2024,2216,7
8534,226,16,0,68,9/3/2024,4028,5
1215,823,12,0,141,3/15/2024,3535,2
3640,223,17,0,193,12/8/2024,1356,4
6226,393,24,0,54,11/24/2024,2424,7
3532,308,10,0,148,7/15/2024,4758,2
4919,245,25,0,51,2/26/2024,2369,8
6125,720,13,0,84,7/24/2024,3390,6
2909,786,29,0,37,1/14/2024,3021,1
8204,301,23,0,70,10/20/2024,1571,4
8309,616,3,0,15,5/28/2024,3372,8
7883,901,14,0,149,11/28/2024,1651,9
1265,179,13,0,135,9/12/2024,1896,10
9459,550,10,0,91,11/29/2024,1474,9
9245,258,2,0,180,12/15/2024,2904,14
1189,990,1,0,193,7/9/2024,4230,2
3586,918,14,0,181,11/12/2024,1630,6
7750,651,17,0,44,10/11/2024,4780,8
8998,266,16,0,177,7/21/2024,2893,4
7861,492,13,0,24,1/13/2024,1768,1
8353,233,19,0,76,5/31/2024,1328,6
9573,395,12,0,117,11/25/2024,4342,3
1784,338,16,0,152,4/13/2024,2741,3
6990,271,19,0,134,3/22/2024,3811,9
7210,309,17,0,44,9/2/2024,3018,5
4867,99,11,0,162,7/13/2024,4087,14
8611,433,25,0,197,8/3/2024,4391,13
4930,657,9,0,135,11/17/2024,3769,13
7208,113,20,1,119,7/19/2024,1239,11
3264,405,23,0,147,10/30/2024,4077,8
7443,918,1,0,116,2/26/2024,3886,6
4184,684,13,0,76,10/24/2024,1271,10
1269,317,4,0,183,4/28/2024,3779,1
4588,337,6,0,85,7/12/2024,2960,9
6680,537,20,0,71,1/19/2024,4488,1
6708,184,25,0,113,9/27/2024,1229,10
1591,406,23,0,172,4/7/2024,1310,6
4533,280,23,0,107,10/1/2024,1230,10
7657,218,26,0,171,12/12/2024,4681,5
7208,350,16,0,170,7/9/2024,3205,14
2301,938,21,0,160,2/23/2024,4108,12
9023,530,5,0,81,10/2/2024,4938,5
9187,680,10,0,169,3/28/2024,1844,1
1803,972,19,0,166,1/10/2024,1808,14
1367,237,25,0,169,10/12/2024,3264,11
1962,118,15,2,72,7/27/2024,3780,1
6905,336,4,0,48,5/1/2024,2265,3
1652,588,14,0,98,6/23/2024,1727,10
9998,847,15,0,74,5/8/2024,4692,2
9153,466,25,0,167,12/8/2024,1946,14
5064,505,8,0,177,12/28/2024,1834,11
8156,422,1,0,135,7/20/2024,1647,4
8501,697,14,0,56,6/3/2024,2490,4
4275,450,24,0,153,10/26/2024,1614,12
1469,131,25,3,113,2/1/2024,4743,1
3462,896,9,0,148,10/17/2024,1109,10
7622,834,29,0,135,2/19/2024,4293,12
6030,298,14,0,164,11/10/2024,2643,1
3654,258,12,0,57,1/25/2024,3547,10
5125,203,20,0,40,5/28/2024,2572,9
5422,743,5,0,153,1/19/2024,4681,13
3006,179,13,0,96,4/30/2024,3146,5
8505,495,24,0,77,7/30/2024,3544,12
1098,683,13,0,127,8/18/2024,3069,8
6597,374,11,0,78,12/4/2024,3007,7
5451,376,4,0,120,12/9/2024,4030,11
2580,392,16,0,86,12/13/2024,2997,6
1111,920,8,0,187,12/26/2024,3963,8
2003,862,24,0,123,12/15/2024,3426,7
5680,840,8,0,170,4/17/2024,2107,3
2047,706,17,0,65,4/11/2024,1608,12
8055,697,20,0,189,9/4/2024,2831,1
7906,207,5,0,32,12/16/2024,2000,4
9861,541,11,0,129,8/14/2024,1131,6
6297,906,4,0,156,9/2/2024,4520,7
1492,515,9,0,114,1/31/2024,3162,5
7536,133,20,5,28,8/21/2024,4064,8
4267,608,25,0,109,12/21/2024,2809,9
3943,383,3,0,125,3/24/2024,3879,9
5158,572,24,0,83,5/8/2024,1512,1
4884,310,13,0,26,1/26/2024,4973,12
3832,130,26,2,156,8/5/2024,2293,11
2274,999,28,0,96,8/24/2024,3743,13
3092,33,10,7,64,2/18/2024,3617,8
4720,712,6,0,177,8/19/2024,1775,4
6031,690,15,0,137,3/12/2024,2585,10
5189,246,9,0,25,4/11/2024,4688,2
5686,490,12,0,131,5/25/2024,2769,8
5219,301,16,0,49,11/14/2024,1718,10
8708,258,9,0,94,7/4/2024,2806,9
6656,361,2,0,23,5/18/2024,1992,4
9370,41,28,18,11,3/3/2024,2246,1
9738,981,15,0,107,2/13/2024,3504,5
2459,331,4,0,150,3/26/2024,4271,7
2224,577,17,0,61,11/7/2024,2642,2
5192,533,1,0,108,11/14/2024,1560,2
3602,724,4,0,178,2/28/2024,4383,11
2465,702,27,0,129,3/31/2024,3160,9
8859,623,12,0,10,6/15/2024,1753,9
1805,421,27,0,81,3/8/2024,2622,12
8953,409,12,0,138,7/20/2024,4716,6
9557,412,23,0,127,12/3/2024,1068,6
4467,380,17,0,14,1/13/2024,1103,9
6507,994,20,0,15,3/18/2024,2455,11
1517,172,20,0,185,6/7/2024,3928,5
8940,438,11,0,129,12/29/2024,3072,10
4489,686,10,0,172,7/16/2024,4863,8
1370,223,19,0,190,6/7/2024,2846,7
6248,53,15,9,77,11/22/2024,1779,13
4007,731,25,0,197,9/8/2024,1653,12
9022,273,12,0,198,12/4/2024,1786,8
5058,474,22,0,40,12/20/2024,1085,8
4210,402,21,0,71,5/3/2024,2444,13
7188,829,18,0,178,2/8/2024,2663,2
6158,184,23,2,50,11/20/2024,3673,8
7658,845,23,0,33,6/23/2024,1930,5
7358,179,10,0,14,9/27/2024,2961,6
9625,39,2,3,82,1/22/2024,1186,5
8363,273,29,0,83,3/15/2024,2259,9
3912,327,15,0,70,5/14/2024,4747,8
2569,863,5,0,93,11/22/2024,4769,3
8765,54,3,0,170,12/13/2024,1232,12
3126,891,17,0,69,9/23/2024,3264,8
6940,914,11,0,179,8/8/2024,2197,4
4030,203,23,1,12,12/16/2024,3880,1
5531,480,16,0,39,4/7/2024,3182,4
8593,731,8,0,129,10/17/2024,1322,14
9740,849,1,0,172,2/23/2024,2553,8
7292,285,24,0,70,10/6/2024,4871,7
2843,986,1,0,117,4/23/2024,1154,12
7021,517,26,0,25,2/25/2024,2681,11
1096,918,23,0,130,4/7/2024,4419,7
1171,518,6,0,171,10/8/2024,1540,8
3817,946,2,0,62,6/25/2024,1350,14
4708,87,26,5,169,1/23/2024,1413,3
5777,909,10,0,15,3/21/2024,4011,6
7520,745,27,0,181,3/23/2024,2335,9
7839,381,21,0,90,3/24/2024,2930,13
3144,574,2,0,69,1/13/2024,2215,6
7376,957,23,0,138,2/10/2024,3317,5
8096,718,28,0,69,7/8/2024,4270,3
5633,699,12,0,173,5/26/2024,3128,4
6398,930,3,0,99,12/1/2024,1664,10
5123,337,27,0,87,3/18/2024,2963,7
3427,317,15,0,162,3/21/2024,1712,12
8398,886,12,0,36,8/2/2024,2916,6
2386,146,9,0,93,8/25/2024,2335,7
5253,390,12,0,126,11/1/2024,2145,9
5148,878,25,0,15,10/15/2024,3892,12
8573,600,28,0,196,4/2/2024,3406,6
4949,22,9,9,47,5/6/2024,4434,11
1125,993,1,0,82,3/25/2024,2880,2
1447,152,10,0,161,8/21/2024,1161,12
2896,171,4,0,99,6/24/2024,4078,9
9887,619,18,0,16,9/24/2024,3748,9
2684,689,19,0,94,10/30/2024,3389,4
4666,914,12,0,93,2/20/2024,4401,8
8453,261,3,0,158,1/19/2024,4123,14
1446,694,29,0,154,10/10/2024,3608,14
7419,307,14,0,71,1/29/2024,2733,2
7648,802,19,0,75,9/13/2024,1966,3
7444,18,12,10,46,10/19/2024,4337,3
8599,864,4,0,79,9/4/2024,3810,12
2742,556,27,0,113,5/4/2024,2149,11
2712,278,24,0,110,11/15/2024,4119,11
1746,249,6,0,46,4/14/2024,1550,14
4595,606,19,0,147,10/19/2024,3666,12
3976,451,2,0,176,3/15/2024,4460,3
4188,37,5,5,72,4/5/2024,2251,2
6667,717,22,0,140,5/8/2024,4562,11
5240,644,29,0,153,8/29/2024,4841,14
7867,486,22,0,21,7/15/2024,3315,10
6992,165,18,0,145,2/11/2024,4029,13
4225,681,27,0,14,10/2/2024,1747,9
1626,880,12,0,49,4/12/2024,4042,9
8316,735,21,0,100,5/17/2024,2411,2
4296,951,14,0,98,1/15/2024,1148,7
6520,361,27,0,96,2/14/2024,3767,8
6812,917,7,0,95,3/17/2024,4691,13
9048,211,21,0,72,12/24/2024,4470,12
1285,303,11,0,129,3/5/2024,2125,2
8422,565,26,0,92,2/6/2024,2555,3
7242,649,22,0,89,9/6/2024,2502,9
7145,136,17,0,109,7/18/2024,3070,3
2043,28,24,16,41,6/7/2024,2660,3
7932,62,5,3,61,12/14/2024,4521,6
3410,485,19,0,128,2/3/2024,2976,8
6545,223,13,0,127,5/26/2024,2244,12
8329,324,16,0,114,5/26/2024,4855,10
9293,79,3,4,11,7/7/2024,1463,1
6909,313,23,0,157,3/30/2024,1689,13
3811,943,13,0,155,11/27/2024,2782,14
8587,69,19,10,70,12/22/2024,4783,3
8044,626,19,0,135,5/9/2024,1833,10
8480,691,19,0,61,12/3/2024,2073,1
9990,729,5,0,192,7/4/2024,4279,14
9507,467,4,0,39,3/29/2024,1871,1
5321,356,20,0,24,3/6/2024,1277,7
9068,966,11,0,184,8/18/2024,4685,8
6806,296,7,0,163,9/28/2024,3604,3
9318,784,18,0,20,6/2/2024,4909,2
1459,142,28,1,169,6/11/2024,4495,12
8525,983,21,0,69,9/29/2024,1224,14
4276,89,22,9,49,7/15/2024,3474,4
5668,507,23,0,132,5/30/2024,2529,3
3535,820,5,0,128,9/21/2024,4396,2
2580,702,8,0,184,5/1/2024,2575,12
7445,12,17,9,134,6/1/2024,1977,6
9206,157,3,0,135,10/26/2024,3659,3
8125,814,16,0,112,11/13/2024,4850,9
2625,168,13,0,38,9/20/2024,1141,2
