Product ID,Date,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments
5690,4/21/2024,201,52.14,Yes,Festival,Competitor Pricing,Decreasing,Regular
5133,1/4/2024,318,16.42,Yes,Holiday,Competitor Pricing,Stable,Regular
8957,7/1/2024,262,67.26,Yes,,Competitor Pricing,Increasing,Budget
7774,1/5/2024,124,88.03,Yes,Holiday,Competitor Pricing,Decreasing,Premium
9539,5/8/2024,173,68.42,Yes,,Economic Indicator,Decreasing,Budget
4378,2/15/2024,67,95.87,No,,Economic Indicator,Decreasing,Budget
1049,9/13/2024,214,24.67,No,Holiday,Weather,Decreasing,Premium
1797,8/5/2024,205,67.86,No,Festival,Weather,Increasing,Budget
4449,6/22/2024,88,83.73,No,Festival,Weather,Decreasing,Budget
1403,4/25/2024,254,27.17,Yes,Holiday,Weather,Decreasing,Budget
7124,7/11/2024,140,77.95,No,Holiday,Competitor Pricing,Stable,Premium
7025,8/16/2024,242,76.47,Yes,,Competitor Pricing,Increasing,Budget
2011,2/16/2024,146,81.87,Yes,,,Decreasing,Budget
6583,4/3/2024,291,8.91,No,Festival,Weather,Stable,Regular
1375,9/23/2024,258,25.67,Yes,,Weather,Decreasing,Regular
6264,10/24/2024,234,31.03,No,Holiday,Economic Indicator,Stable,Budget
3971,4/23/2024,194,68.79,No,Holiday,Weather,Increasing,Premium
7876,9/13/2024,225,52.67,No,Festival,Competitor Pricing,Increasing,Premium
5583,12/16/2024,309,16.28,Yes,Holiday,Competitor Pricing,Stable,Regular
5319,5/23/2024,245,32.9,Yes,Festival,Economic Indicator,Decreasing,Budget
8169,10/25/2024,329,11.41,Yes,Festival,Competitor Pricing,Stable,Premium
4188,3/27/2024,244,23.86,No,Festival,,Stable,Budget
8010,12/13/2024,117,73.67,No,,Economic Indicator,Decreasing,Premium
2828,11/14/2024,252,47.71,Yes,Festival,Weather,Stable,Premium
1248,9/5/2024,282,29.11,No,Holiday,Economic Indicator,Increasing,Budget
6542,12/10/2024,195,76.24,No,,Weather,Increasing,Premium
6544,7/9/2024,165,69.28,No,Holiday,Weather,Stable,Budget
1825,10/6/2024,193,97.59,Yes,Holiday,Competitor Pricing,Increasing,Regular
6693,12/20/2024,301,17.06,No,Holiday,,Increasing,Budget
2591,5/4/2024,143,77.77,Yes,,Competitor Pricing,Decreasing,Regular
2775,6/7/2024,246,24.79,No,,Weather,Stable,Regular
6368,12/6/2024,144,82.32,Yes,,Weather,Decreasing,Regular
9872,8/6/2024,154,95.09,Yes,Festival,Weather,Stable,Regular
3609,10/15/2024,144,82.34,Yes,Holiday,,Decreasing,Premium
3086,12/8/2024,207,51.57,Yes,Holiday,Weather,Decreasing,Budget
9497,3/18/2024,125,66.68,No,Holiday,Economic Indicator,Decreasing,Regular
1144,6/13/2024,227,14.38,No,Festival,,Decreasing,Budget
4080,12/3/2024,208,51.13,Yes,Holiday,Competitor Pricing,Decreasing,Regular
7290,4/20/2024,206,93.08,Yes,,Economic Indicator,Increasing,Budget
1756,9/1/2024,172,65.98,Yes,Festival,Competitor Pricing,Decreasing,Premium
3689,12/26/2024,140,63.18,No,Holiday,Weather,Decreasing,Budget
1665,6/1/2024,280,29.34,No,Holiday,Weather,Increasing,Regular
9180,5/21/2024,244,7.92,No,Holiday,,Decreasing,Regular
5931,2/28/2024,265,23.93,Yes,Holiday,Economic Indicator,Decreasing,Premium
3464,5/11/2024,238,11.15,No,Festival,Weather,Decreasing,Budget
5166,3/20/2024,257,28.71,Yes,Holiday,Competitor Pricing,Decreasing,Regular
4695,11/13/2024,137,87.11,Yes,,Weather,Decreasing,Premium
4588,10/28/2024,311,12.91,No,Holiday,Competitor Pricing,Increasing,Budget
8202,8/5/2024,334,28.45,Yes,Holiday,,Increasing,Budget
4676,2/10/2024,182,35.66,No,,,Decreasing,Budget
4472,7/10/2024,180,40.22,No,Holiday,Economic Indicator,Decreasing,Regular
7482,1/15/2024,195,97.03,Yes,Holiday,Competitor Pricing,Increasing,Budget
5782,9/4/2024,342,23.23,Yes,Festival,Weather,Increasing,Premium
6461,2/7/2024,198,75.35,Yes,Festival,Economic Indicator,Stable,Premium
3043,2/23/2024,105,97.48,Yes,Festival,Competitor Pricing,Decreasing,Regular
7323,11/4/2024,245,6.0,No,Holiday,,Decreasing,Regular
4190,7/2/2024,216,86.93,Yes,,,Increasing,Premium
7112,4/14/2024,151,79.67,Yes,Holiday,Competitor Pricing,Decreasing,Premium
3030,6/2/2024,268,33.37,No,Holiday,Competitor Pricing,Increasing,Premium
3410,8/8/2024,216,49.86,Yes,,Competitor Pricing,Decreasing,Budget
3110,1/7/2024,284,25.62,No,Festival,Competitor Pricing,Increasing,Regular
7693,7/15/2024,254,70.1,Yes,Festival,Competitor Pricing,Increasing,Regular
1490,7/6/2024,156,97.61,Yes,,Economic Indicator,Stable,Budget
7189,6/18/2024,117,69.45,No,Festival,Economic Indicator,Decreasing,Premium
6232,9/22/2024,216,51.21,Yes,Holiday,,Decreasing,Budget
4092,3/28/2024,243,25.32,No,,Competitor Pricing,Stable,Budget
9431,4/7/2024,312,15.89,No,Holiday,Weather,Increasing,Regular
1785,5/8/2024,106,99.09,No,,Economic Indicator,Stable,Premium
3543,11/21/2024,141,77.6,No,Holiday,Weather,Stable,Budget
7590,1/7/2024,126,90.48,No,Holiday,Economic Indicator,Stable,Budget
6469,12/16/2024,188,35.11,No,Holiday,Economic Indicator,Decreasing,Budget
6121,1/25/2024,166,67.29,No,Holiday,Economic Indicator,Stable,Budget
2580,5/31/2024,179,40.77,No,Holiday,,Decreasing,Budget
4849,1/12/2024,337,26.08,Yes,Holiday,,Increasing,Budget
3054,8/28/2024,182,40.57,No,,,Decreasing,Premium
5773,8/22/2024,77,93.48,No,Holiday,Weather,Decreasing,Budget
1763,2/11/2024,183,73.85,No,,Economic Indicator,Increasing,Regular
3459,12/27/2024,131,92.4,Yes,Festival,,Decreasing,Regular
1792,6/25/2024,290,5.66,Yes,Festival,,Decreasing,Regular
4863,1/4/2024,219,62.69,No,Festival,Competitor Pricing,Increasing,Budget
2073,2/25/2024,214,50.41,Yes,Festival,,Decreasing,Premium
2741,10/10/2024,277,8.74,No,Festival,,Stable,Premium
2605,4/11/2024,258,19.63,No,Festival,Economic Indicator,Stable,Budget
5461,7/10/2024,318,13.19,Yes,Holiday,Weather,Stable,Regular
8294,4/16/2024,87,85.96,No,,Weather,Decreasing,Regular
7845,8/8/2024,329,29.44,Yes,,Competitor Pricing,Increasing,Premium
2350,3/26/2024,237,33.14,No,Festival,Competitor Pricing,Stable,Premium
3954,3/1/2024,277,19.34,Yes,Festival,Economic Indicator,Decreasing,Premium
3146,6/26/2024,265,20.68,No,,Competitor Pricing,Stable,Premium
5673,4/10/2024,266,40.13,Yes,,,Stable,Budget
2109,6/16/2024,181,38.48,No,Holiday,Economic Indicator,Decreasing,Premium
1446,7/22/2024,200,90.72,Yes,Holiday,Economic Indicator,Increasing,Premium
2638,8/11/2024,77,89.06,No,Festival,Weather,Decreasing,Budget
5413,9/19/2024,191,61.88,Yes,Holiday,,Decreasing,Premium
4899,10/11/2024,288,29.68,No,,Competitor Pricing,Increasing,Budget
6552,8/23/2024,274,14.72,Yes,Festival,,Decreasing,Budget
4561,9/14/2024,59,98.54,No,Festival,,Decreasing,Premium
9773,3/25/2024,353,18.28,Yes,Festival,,Increasing,Budget
3040,8/23/2024,319,10.83,No,,,Increasing,Regular
1612,11/12/2024,228,38.88,Yes,Festival,Competitor Pricing,Decreasing,Premium
2371,3/9/2024,203,69.42,No,,Competitor Pricing,Increasing,Budget
8951,12/2/2024,87,85.26,No,Festival,Economic Indicator,Decreasing,Budget
5937,1/22/2024,182,78.56,No,Festival,Competitor Pricing,Increasing,Premium
3387,2/25/2024,149,76.55,No,Holiday,,Stable,Regular
2346,11/17/2024,327,6.27,No,Holiday,,Increasing,Budget
7472,8/19/2024,365,11.35,Yes,,Competitor Pricing,Increasing,Budget
3220,11/4/2024,199,69.89,No,,Weather,Increasing,Regular
1541,5/31/2024,168,70.75,Yes,Festival,Competitor Pricing,Decreasing,Regular
9650,3/20/2024,221,43.48,Yes,,,Decreasing,Regular
8305,5/9/2024,115,91.82,No,,Competitor Pricing,Stable,Premium
9660,4/18/2024,235,36.03,No,Holiday,Weather,Stable,Regular
4895,6/9/2024,278,12.05,No,,Weather,Stable,Budget
7930,2/4/2024,249,44.4,No,Holiday,,Increasing,Regular
7904,12/5/2024,237,58.21,Yes,Holiday,,Stable,Budget
5292,7/4/2024,178,84.72,Yes,Festival,Economic Indicator,Stable,Premium
9340,11/2/2024,211,67.25,No,,,Increasing,Regular
2304,1/27/2024,251,30.17,Yes,Holiday,Economic Indicator,Decreasing,Budget
2984,5/2/2024,315,17.02,Yes,Holiday,Competitor Pricing,Stable,Budget
2945,11/30/2024,341,5.57,Yes,Holiday,Competitor Pricing,Stable,Budget
5697,2/25/2024,268,16.84,Yes,Holiday,,Decreasing,Regular
5907,6/15/2024,219,42.68,Yes,,,Decreasing,Budget
4042,11/10/2024,236,33.89,Yes,Festival,Weather,Decreasing,Premium
1446,11/21/2024,257,41.73,No,Holiday,Economic Indicator,Increasing,Budget
3133,9/28/2024,338,30.32,Yes,Holiday,,Increasing,Budget
2414,6/26/2024,332,9.45,No,Holiday,,Increasing,Budget
9381,1/18/2024,294,49.42,Yes,Holiday,Competitor Pricing,Increasing,Premium
3780,11/17/2024,180,61.22,No,Holiday,Competitor Pricing,Stable,Regular
2244,10/19/2024,262,34.33,No,Festival,Competitor Pricing,Increasing,Budget
8904,4/9/2024,211,48.14,Yes,,Economic Indicator,Decreasing,Premium
5348,3/16/2024,319,13.29,Yes,,Competitor Pricing,Stable,Premium
7090,7/13/2024,283,26.84,No,Festival,,Increasing,Budget
4149,11/18/2024,141,58.58,No,,,Decreasing,Regular
5145,9/2/2024,247,50.31,Yes,,Weather,Stable,Budget
2741,7/1/2024,285,7.33,Yes,Festival,Economic Indicator,Decreasing,Premium
6800,9/20/2024,151,96.36,No,Holiday,Competitor Pricing,Increasing,Regular
1852,4/15/2024,310,36.87,Yes,,Competitor Pricing,Increasing,Budget
6949,4/16/2024,289,11.09,Yes,Holiday,Weather,Decreasing,Premium
3775,1/6/2024,206,51.84,No,,Weather,Stable,Regular
5571,11/15/2024,155,50.1,No,Holiday,Economic Indicator,Decreasing,Budget
3187,12/10/2024,151,87.83,No,Festival,Weather,Increasing,Regular
5067,1/4/2024,163,87.69,No,Festival,,Increasing,Regular
2300,5/22/2024,225,65.1,Yes,Holiday,Weather,Stable,Budget
4825,4/7/2024,222,88.79,Yes,,Economic Indicator,Increasing,Regular
8715,9/24/2024,155,49.25,No,Holiday,,Decreasing,Regular
9120,9/18/2024,317,37.65,Yes,Festival,Weather,Increasing,Premium
5287,10/11/2024,163,91.89,Yes,Festival,Economic Indicator,Stable,Premium
8872,12/23/2024,174,42.46,No,Festival,,Decreasing,Regular
4392,12/14/2024,225,43.97,No,Festival,,Stable,Budget
1056,2/10/2024,240,51.13,Yes,Holiday,,Stable,Budget
3503,8/23/2024,177,62.0,No,Festival,Economic Indicator,Stable,Budget
9576,3/15/2024,142,59.96,No,Festival,Weather,Decreasing,Budget
5137,2/19/2024,199,52.9,No,Festival,Economic Indicator,Stable,Regular
5434,11/5/2024,261,44.44,Yes,Festival,Weather,Stable,Regular
8799,12/1/2024,253,49.11,Yes,,Competitor Pricing,Stable,Regular
4555,8/14/2024,279,54.16,Yes,,Economic Indicator,Increasing,Premium
7910,11/12/2024,130,90.28,Yes,Festival,Weather,Decreasing,Regular
6768,3/21/2024,293,47.59,Yes,Festival,,Increasing,Premium
6434,5/18/2024,105,78.68,No,Festival,Weather,Decreasing,Budget
5345,3/11/2024,245,26.36,No,,Competitor Pricing,Stable,Budget
7623,11/9/2024,103,79.16,No,Holiday,Competitor Pricing,Decreasing,Budget
7609,5/8/2024,377,6.13,Yes,,,Increasing,Budget
3175,6/16/2024,365,15.0,Yes,Holiday,Weather,Increasing,Regular
7952,1/30/2024,279,14.88,Yes,,Competitor Pricing,Decreasing,Premium
4944,8/31/2024,229,30.57,No,Festival,Economic Indicator,Stable,Budget
6526,3/25/2024,279,38.42,Yes,,Competitor Pricing,Stable,Regular
5253,8/21/2024,207,68.75,Yes,,Competitor Pricing,Stable,Premium
4767,9/28/2024,310,17.93,Yes,,Economic Indicator,Stable,Budget
9320,9/23/2024,197,29.89,No,Festival,,Decreasing,Budget
4395,1/25/2024,238,39.17,Yes,,Economic Indicator,Decreasing,Budget
7054,7/17/2024,148,95.54,Yes,Holiday,Economic Indicator,Stable,Regular
4011,5/19/2024,307,29.22,Yes,Festival,Economic Indicator,Stable,Premium
5424,10/17/2024,238,13.47,No,,Competitor Pricing,Decreasing,Regular
8767,10/15/2024,183,78.81,No,,,Increasing,Regular
3954,6/30/2024,174,67.8,Yes,Holiday,Economic Indicator,Decreasing,Regular
4045,9/21/2024,183,63.78,Yes,Holiday,Weather,Decreasing,Premium
8163,11/27/2024,233,39.6,Yes,,Economic Indicator,Decreasing,Budget
8538,3/17/2024,265,23.9,Yes,,Economic Indicator,Decreasing,Budget
2192,9/27/2024,117,72.74,No,Holiday,Competitor Pricing,Decreasing,Budget
6935,1/7/2024,291,24.71,No,Festival,Competitor Pricing,Increasing,Regular
1669,12/2/2024,370,9.49,Yes,Festival,Economic Indicator,Increasing,Regular
9325,11/1/2024,259,39.8,No,Festival,Economic Indicator,Increasing,Budget
3150,8/16/2024,156,91.45,No,Holiday,Economic Indicator,Increasing,Budget
2222,7/7/2024,186,59.47,No,Festival,Economic Indicator,Stable,Premium
7060,6/6/2024,237,32.86,No,Holiday,Economic Indicator,Stable,Regular
6519,9/3/2024,206,84.53,Yes,Holiday,Economic Indicator,Increasing,Premium
6628,12/14/2024,209,67.09,No,Festival,,Increasing,Budget
2710,12/12/2024,168,71.46,Yes,,Weather,Decreasing,Budget
7261,7/14/2024,196,71.72,No,Festival,Economic Indicator,Increasing,Budget
9192,9/17/2024,233,37.3,Yes,,Weather,Decreasing,Premium
5316,4/27/2024,205,75.16,Yes,Festival,Competitor Pricing,Stable,Budget
9481,8/3/2024,169,47.67,No,Festival,Economic Indicator,Decreasing,Premium
1112,6/27/2024,139,98.18,No,Festival,Competitor Pricing,Increasing,Regular
9757,1/4/2024,215,63.31,No,Festival,Competitor Pricing,Increasing,Budget
5788,2/21/2024,194,50.31,No,Holiday,Competitor Pricing,Stable,Regular
9759,10/30/2024,231,10.78,No,Festival,,Decreasing,Budget
4447,6/14/2024,271,37.92,Yes,Festival,Competitor Pricing,Stable,Budget
8589,10/23/2024,150,76.86,No,,Economic Indicator,Stable,Regular
6780,2/22/2024,188,78.34,No,Festival,,Increasing,Premium
5341,8/8/2024,154,78.83,Yes,Holiday,Economic Indicator,Decreasing,Premium
9426,10/30/2024,293,30.08,Yes,,Economic Indicator,Stable,Regular
4127,4/12/2024,125,68.52,No,Holiday,Weather,Decreasing,Budget
4661,1/21/2024,318,33.94,Yes,Holiday,Economic Indicator,Increasing,Budget
3280,11/9/2024,145,58.37,No,Festival,Competitor Pricing,Decreasing,Budget
6300,3/31/2024,186,83.64,Yes,Holiday,Weather,Stable,Premium
6131,7/21/2024,239,52.13,No,,Weather,Increasing,Regular
6917,1/3/2024,232,81.64,Yes,Holiday,,Increasing,Budget
4467,8/9/2024,333,29.8,Yes,Festival,,Increasing,Regular
9518,12/2/2024,275,58.31,Yes,Holiday,Economic Indicator,Increasing,Budget
2052,8/19/2024,252,26.48,No,Holiday,Competitor Pricing,Stable,Premium
8802,8/31/2024,69,95.39,No,Holiday,Weather,Decreasing,Regular
5897,3/6/2024,177,39.03,No,Holiday,Economic Indicator,Decreasing,Budget
9223,6/2/2024,279,34.9,Yes,,,Stable,Budget
2164,9/30/2024,271,12.22,No,Festival,,Stable,Premium
4328,7/8/2024,113,96.67,Yes,Festival,Weather,Decreasing,Budget
4417,8/25/2024,208,45.29,No,Festival,,Stable,Premium
9768,10/3/2024,213,66.44,Yes,,Economic Indicator,Stable,Premium
2622,5/8/2024,270,33.94,No,Holiday,Competitor Pricing,Increasing,Regular
5269,4/2/2024,233,28.7,No,Holiday,,Stable,Premium
1869,3/19/2024,183,38.6,No,Holiday,,Decreasing,Budget
6071,6/14/2024,192,78.63,Yes,Festival,Competitor Pricing,Stable,Premium
8449,3/6/2024,223,41.23,Yes,Festival,,Decreasing,Regular
3534,1/31/2024,313,14.81,No,Festival,Economic Indicator,Increasing,Regular
1839,1/24/2024,238,12.96,No,Holiday,Weather,Decreasing,Premium
3932,10/9/2024,123,84.03,No,,,Stable,Budget
9997,2/1/2024,232,11.78,No,,Economic Indicator,Decreasing,Premium
7044,4/26/2024,207,89.47,Yes,,,Increasing,Premium
3465,3/5/2024,189,33.15,No,Festival,Competitor Pricing,Decreasing,Premium
9564,2/14/2024,156,73.66,No,,Weather,Stable,Premium
3563,12/2/2024,282,28.23,No,,Economic Indicator,Increasing,Premium
6565,7/14/2024,167,90.49,Yes,Holiday,Economic Indicator,Stable,Premium
6901,6/13/2024,289,5.15,Yes,,Weather,Decreasing,Budget
4214,6/19/2024,320,36.09,Yes,Holiday,Competitor Pricing,Increasing,Premium
7312,3/7/2024,142,80.69,Yes,,Economic Indicator,Decreasing,Budget
5339,11/9/2024,72,93.69,No,Festival,Competitor Pricing,Decreasing,Premium
4489,5/12/2024,309,41.03,Yes,Festival,Economic Indicator,Increasing,Premium
7834,4/21/2024,299,8.7,Yes,,,Decreasing,Regular
8159,6/7/2024,248,22.66,No,,Competitor Pricing,Stable,Regular
9948,2/19/2024,362,6.08,Yes,Holiday,,Increasing,Budget
6625,12/18/2024,233,78.61,Yes,,,Increasing,Regular
7774,11/12/2024,180,84.3,No,Festival,Economic Indicator,Increasing,Premium
5856,2/2/2024,249,28.52,No,Holiday,Weather,Stable,Premium
3452,6/12/2024,221,64.71,Yes,,Economic Indicator,Stable,Premium
2997,11/18/2024,298,44.4,Yes,,Weather,Increasing,Premium
9605,7/4/2024,212,90.53,Yes,Holiday,Competitor Pricing,Increasing,Premium
4084,10/19/2024,146,79.55,Yes,Festival,Competitor Pricing,Decreasing,Budget
1034,10/17/2024,70,96.0,No,Holiday,Competitor Pricing,Decreasing,Regular
1651,4/25/2024,362,15.2,Yes,Festival,Weather,Increasing,Regular
5627,1/1/2024,330,12.64,Yes,,Economic Indicator,Stable,Regular
3518,4/5/2024,104,84.83,No,Holiday,Economic Indicator,Decreasing,Regular
3538,4/10/2024,146,77.66,No,Holiday,,Stable,Budget
7025,9/6/2024,233,76.78,Yes,Festival,Economic Indicator,Increasing,Regular
6652,1/14/2024,304,22.68,Yes,Festival,Weather,Stable,Budget
5807,3/26/2024,289,5.96,Yes,Holiday,,Decreasing,Regular
1325,8/13/2024,88,83.98,No,,Competitor Pricing,Decreasing,Premium
5582,7/30/2024,273,17.16,Yes,,Weather,Decreasing,Premium
3782,6/11/2024,258,64.48,Yes,Festival,Weather,Increasing,Budget
7585,9/8/2024,143,78.84,No,Holiday,Competitor Pricing,Stable,Budget
8867,4/21/2024,193,96.3,Yes,,Economic Indicator,Increasing,Regular
7057,1/31/2024,272,16.7,No,Holiday,Economic Indicator,Stable,Premium
8422,1/17/2024,306,16.99,No,Holiday,Economic Indicator,Increasing,Regular
5758,5/2/2024,327,6.35,No,Holiday,Economic Indicator,Increasing,Regular
1867,2/16/2024,226,55.69,No,,,Increasing,Budget
3506,5/5/2024,182,79.16,No,Holiday,Economic Indicator,Increasing,Budget
4487,9/14/2024,196,58.99,Yes,Holiday,Weather,Decreasing,Budget
3966,2/15/2024,205,70.21,Yes,Holiday,Weather,Stable,Budget
7853,11/9/2024,188,78.9,Yes,Festival,Competitor Pricing,Stable,Regular
8191,8/28/2024,257,25.63,Yes,Holiday,Weather,Decreasing,Budget
9362,9/17/2024,242,70.31,Yes,Holiday,,Increasing,Regular
2039,3/29/2024,60,97.63,No,Holiday,Weather,Decreasing,Regular
3397,12/11/2024,326,30.45,Yes,Festival,,Increasing,Regular
7436,2/13/2024,248,47.96,No,,Economic Indicator,Increasing,Premium
1965,8/3/2024,94,83.35,No,Festival,,Decreasing,Budget
5308,9/6/2024,139,80.8,No,Holiday,Economic Indicator,Stable,Premium
3283,7/14/2024,161,51.29,No,Festival,Competitor Pricing,Decreasing,Budget
2257,11/22/2024,224,42.62,Yes,Holiday,Economic Indicator,Decreasing,Premium
3768,11/14/2024,162,49.66,No,Holiday,Weather,Decreasing,Budget
6867,6/4/2024,283,27.77,No,,Competitor Pricing,Increasing,Regular
3662,2/29/2024,219,85.68,Yes,Festival,,Increasing,Budget
6993,12/25/2024,265,41.0,Yes,Festival,,Stable,Budget
2716,12/5/2024,300,38.51,Yes,,,Increasing,Regular
1854,5/24/2024,315,16.67,Yes,,Competitor Pricing,Stable,Budget
2778,7/15/2024,336,5.34,No,,,Increasing,Regular
9076,9/14/2024,250,27.28,No,Festival,Competitor Pricing,Stable,Regular
7897,1/7/2024,214,65.29,No,,Competitor Pricing,Increasing,Premium
2788,10/14/2024,293,6.3,No,Holiday,,Stable,Premium
1971,6/5/2024,197,96.58,Yes,Festival,Economic Indicator,Increasing,Regular
8998,2/12/2024,216,42.09,No,Holiday,Economic Indicator,Stable,Premium
5146,1/1/2024,271,12.9,No,Holiday,Economic Indicator,Stable,Regular
7875,8/10/2024,65,96.56,No,Holiday,,Decreasing,Premium
7510,3/29/2024,241,55.9,Yes,Festival,Weather,Stable,Regular
5807,2/14/2024,168,48.83,No,,,Decreasing,Premium
8349,7/1/2024,235,51.7,No,Festival,Competitor Pricing,Increasing,Budget
4653,9/19/2024,259,19.36,No,Holiday,Economic Indicator,Stable,Budget
4556,1/16/2024,240,9.59,No,Festival,Weather,Decreasing,Budget
5205,3/19/2024,150,76.49,No,Holiday,Weather,Stable,Regular
5865,2/15/2024,116,88.31,No,Holiday,Weather,Stable,Budget
7398,3/19/2024,135,96.52,No,Festival,,Increasing,Regular
6255,5/4/2024,195,55.86,Yes,,Weather,Decreasing,Regular
2732,7/17/2024,281,31.43,Yes,,,Stable,Regular
5181,6/28/2024,106,95.53,No,Holiday,Economic Indicator,Stable,Budget
7938,3/1/2024,282,13.56,Yes,Holiday,Weather,Decreasing,Budget
4604,3/13/2024,162,47.68,No,,Competitor Pricing,Decreasing,Budget
6920,2/15/2024,319,13.81,No,Festival,Weather,Increasing,Budget
7257,12/9/2024,279,35.88,Yes,,Economic Indicator,Stable,Regular
9493,1/5/2024,288,51.59,Yes,Festival,Competitor Pricing,Increasing,Budget
2696,11/2/2024,231,35.97,No,Festival,Economic Indicator,Stable,Premium
2766,6/25/2024,320,6.81,No,Holiday,Economic Indicator,Increasing,Budget
8685,2/28/2024,137,83.62,No,,Competitor Pricing,Stable,Premium
6731,12/21/2024,245,46.96,No,Festival,Economic Indicator,Increasing,Regular
8418,6/15/2024,328,12.33,Yes,Holiday,Weather,Stable,Regular
3834,4/14/2024,338,23.05,Yes,Festival,Weather,Increasing,Budget
9414,3/1/2024,201,65.55,No,Holiday,,Increasing,Premium
3065,12/1/2024,115,94.1,No,,Weather,Stable,Regular
5945,4/27/2024,147,82.42,Yes,Holiday,Weather,Decreasing,Premium
7398,4/3/2024,185,80.23,Yes,,Economic Indicator,Stable,Budget
6989,11/30/2024,123,85.87,No,,Weather,Stable,Premium
9259,3/22/2024,161,97.28,Yes,Holiday,,Stable,Premium
7013,11/8/2024,151,76.14,Yes,,Weather,Decreasing,Budget
2098,7/26/2024,309,19.47,No,,Economic Indicator,Increasing,Regular
